"ser-1,dop-2,ser-2,acc-2,glr-2,glr-3,glr-6,frpr-4",RIAL
"ser-1,dop-2,ser-2,acc-2,glr-2,glr-3,glr-6,frpr-4",RIAR
"ser-4,dop-1,dop-5,dop-6,unc-29,acr-16,mgl-3,glr-4",RIBL
"ser-4,dop-1,dop-5,dop-6,unc-29,acr-16,mgl-3,glr-4",RIBR
"ser-1,mod-1,dop-3,ser-6,ser-2,mgl-3,glr-5,ntr-1",RICL
"ser-1,mod-1,dop-3,ser-6,ser-2,mgl-3,glr-5,ntr-1",RICR
"mod-1,dop-2,dop-6,ser-2,acr-15,acr-16,exp-1",RID
"dop-5,glr-4,glr-5,pdfr-1,ntr-2",RIFL
"dop-5,glr-4,glr-5,pdfr-1,ntr-2",RIFR
"acc-2,glr-1,glr-2,npr-1",RIGL
"acc-2,glr-1,glr-2,npr-1",RIGR
"dop-6,acc-2",RIH
"ser-4,mod-1,dop-1,acr-15,glr-1,glr-4,glr-5,nmr-1,nmr-2",RIML
"ser-4,mod-1,dop-1,acr-15,glr-1,glr-4,glr-5,nmr-1,nmr-2",RIMR
"unknown",RIPL
"unknown",RIPR
"glr-2",RIR
"ser-4,dop-1,glr-1",RIS
"npr-1,npr-4",RIVL
"npr-1,npr-4",RIVR
"ser-1,dop-6,lgc-55,acc-1,mgl-1,glr-1,glr-2,glr-4",RMDDL
"ser-1,dop-6,lgc-55,acc-1,mgl-1,glr-1,glr-2,glr-4",RMDDR
"ser-1,dop-6,lgc-55,acc-1,glr-1,glr-4,glr-5",RMDL
"ser-1,dop-6,lgc-55,acc-1,glr-1,glr-4,glr-5",RMDR
"ser-1,dop-6,lgc-55,acc-1,mgl-1,glr-1,glr-2,glr-4",RMDVL
"ser-1,dop-6,lgc-55,acc-1,mgl-1,glr-1,glr-2,glr-4",RMDVR
"mod-1,ser-2,acr-14,avr-15,glr-5,pdfr-1,ntr-2",RMED
"mod-1,ser-2,acr-14,glr-1,glr-5,pdfr-1,ntr-2",RMEL
"mod-1,ser-2,acr-14,glr-1,glr-5,pdfr-1,ntr-2",RMER
"mod-1,ser-2,acr-14,avr-15,glr-5,pdfr-1,ntr-2",RMEV
"ser-1",RMFL
"ser-1",RMFR
"dop-5,avr-15,glr-4,glr-5,npr-1",RMGL
"dop-5,avr-15,glr-4,glr-5,npr-1",RMGR
"ser-1",RMHL
"ser-1",RMHR
"acr-15,acc-1,glr-4,npr-1",SAADL
"acr-15,acc-1,glr-4,npr-1",SAADR
